,District Name,Weekday,Month,Day,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
3080,Eixample,Thursday,October,19,Afternoon,1,0,1,2
3081,Eixample,Friday,November,10,Morning,2,0,2,2
3082,Eixample,Sunday,November,19,Afternoon,2,0,2,2
3084,Eixample,Monday,March,20,Afternoon,1,0,1,2
3085,Eixample,Monday,November,27,Morning,1,0,1,2
3086,Sants-Montjuïc,Thursday,July,6,Morning,2,0,2,2
3088,Eixample,Saturday,February,18,Afternoon,0,0,0,3
3089,Eixample,Wednesday,April,19,Afternoon,1,0,1,2
3090,Eixample,Monday,July,3,Night,0,0,0,1
3091,Eixample,Friday,August,11,Night,1,0,1,2
3092,Eixample,Friday,June,30,Morning,3,0,3,3
3093,Eixample,Friday,December,1,Morning,1,0,1,2
3094,Eixample,Monday,June,12,Morning,2,0,2,2
3095,Eixample,Thursday,October,19,Morning,1,0,1,2
3096,Sants-Montjuïc,Thursday,September,21,Afternoon,1,0,1,2
3097,Eixample,Wednesday,June,14,Morning,1,0,1,2
3098,Eixample,Friday,August,11,Afternoon,1,0,1,2
3099,Eixample,Thursday,September,7,Afternoon,1,0,1,2
3100,Eixample,Monday,January,16,Afternoon,1,0,1,2
3101,Sants-Montjuïc,Friday,March,24,Morning,1,0,1,2
3102,Eixample,Saturday,November,25,Afternoon,1,0,1,2
3104,Eixample,Tuesday,November,21,Morning,1,0,1,1
3105,Eixample,Sunday,January,29,Afternoon,1,0,1,2
3106,Eixample,Thursday,November,9,Afternoon,2,0,2,2
3107,Eixample,Saturday,December,23,Morning,0,0,0,2
3108,Eixample,Tuesday,July,18,Afternoon,4,0,4,2
3109,Sants-Montjuïc,Tuesday,May,2,Night,1,0,1,2
3110,Eixample,Sunday,October,1,Morning,1,0,1,2
3111,Eixample,Tuesday,April,18,Morning,1,0,1,2
3112,Eixample,Tuesday,January,31,Afternoon,1,0,1,1
3113,Eixample,Thursday,February,9,Night,1,0,1,1
3114,Eixample,Tuesday,October,10,Afternoon,1,0,1,2
3115,Eixample,Tuesday,May,30,Night,1,0,1,1
3117,Eixample,Wednesday,October,11,Afternoon,1,0,1,2
3118,Eixample,Sunday,December,3,Afternoon,1,0,1,2
3119,Eixample,Tuesday,February,21,Morning,1,0,1,2
3120,Eixample,Friday,April,21,Afternoon,1,0,1,2
3121,Eixample,Friday,May,26,Afternoon,1,0,1,1
3122,Eixample,Thursday,February,2,Morning,0,1,1,2
3123,Eixample,Friday,November,24,Afternoon,0,0,0,2
3124,Eixample,Saturday,February,18,Morning,1,0,1,2
3125,Eixample,Friday,September,1,Afternoon,2,0,2,2
3126,Eixample,Sunday,December,17,Night,0,0,0,2
3127,Eixample,Tuesday,April,4,Afternoon,1,0,1,2
3128,Eixample,Tuesday,November,21,Night,2,0,2,1
3129,Eixample,Saturday,January,14,Morning,2,0,2,2
3130,Eixample,Sunday,November,5,Afternoon,2,0,2,2
3131,Eixample,Tuesday,July,4,Afternoon,2,0,2,2
3132,Eixample,Wednesday,February,15,Morning,1,0,1,2
3133,Eixample,Friday,December,29,Morning,1,0,1,2
3134,Eixample,Tuesday,July,4,Afternoon,1,0,1,2
3135,Eixample,Monday,June,26,Afternoon,2,0,2,3
3136,Eixample,Monday,November,20,Afternoon,1,0,1,2
3137,Eixample,Thursday,July,6,Morning,1,0,1,2
3138,Eixample,Tuesday,February,28,Morning,1,0,1,2
3139,Eixample,Wednesday,February,22,Afternoon,1,0,1,3
3140,Eixample,Monday,July,31,Night,0,0,0,2
3141,Eixample,Saturday,August,19,Night,3,0,3,2
3142,Eixample,Tuesday,June,6,Afternoon,2,0,2,2
3144,Eixample,Friday,July,28,Afternoon,1,0,1,2
3145,Eixample,Sunday,November,26,Morning,2,0,2,2
3146,Eixample,Friday,August,4,Afternoon,2,0,2,2
3147,Eixample,Monday,April,10,Morning,2,0,2,2
3148,Eixample,Friday,March,10,Morning,1,0,1,2
3149,Eixample,Saturday,May,20,Night,1,0,1,1
3150,Sants-Montjuïc,Saturday,July,8,Morning,2,0,2,1
3151,Sants-Montjuïc,Wednesday,August,30,Morning,1,0,1,1
3152,Sants-Montjuïc,Wednesday,December,27,Night,1,0,1,2
3153,Sants-Montjuïc,Wednesday,July,26,Afternoon,1,0,1,2
3154,Sants-Montjuïc,Thursday,February,16,Afternoon,1,0,1,2
3155,Sants-Montjuïc,Thursday,May,25,Afternoon,2,0,2,2
3156,Sants-Montjuïc,Friday,September,1,Afternoon,1,0,1,2
3157,Sants-Montjuïc,Tuesday,April,4,Morning,1,0,1,2
3158,Sants-Montjuïc,Sunday,August,27,Night,2,0,2,1
3159,Sants-Montjuïc,Monday,July,10,Night,0,0,0,1
3160,Sants-Montjuïc,Friday,October,6,Morning,2,0,2,6
3161,Sants-Montjuïc,Monday,November,27,Afternoon,3,0,3,3
3163,Sants-Montjuïc,Wednesday,February,1,Morning,1,0,1,2
3164,Sants-Montjuïc,Monday,March,6,Afternoon,2,0,2,3
3165,Sants-Montjuïc,Saturday,July,8,Morning,1,0,1,2
3166,Sants-Montjuïc,Monday,April,3,Afternoon,1,0,1,1
3167,Sants-Montjuïc,Monday,January,30,Afternoon,1,0,1,2
3168,Sants-Montjuïc,Friday,May,19,Afternoon,1,0,1,4
3169,Sants-Montjuïc,Sunday,June,18,Afternoon,1,0,1,2
3170,Sants-Montjuïc,Monday,March,20,Morning,1,0,1,1
3171,Sants-Montjuïc,Wednesday,January,4,Afternoon,1,0,1,2
3172,Sants-Montjuïc,Sunday,January,29,Morning,2,0,2,2
3173,Sants-Montjuïc,Monday,January,30,Morning,1,0,1,2
3174,Sants-Montjuïc,Tuesday,May,30,Morning,1,0,1,2
3175,Sants-Montjuïc,Thursday,June,29,Morning,1,0,1,2
3177,Sants-Montjuïc,Wednesday,April,12,Afternoon,0,0,0,4
3178,Sants-Montjuïc,Friday,May,19,Afternoon,1,0,1,2
3179,Sants-Montjuïc,Wednesday,May,24,Afternoon,1,0,1,2
3180,Sants-Montjuïc,Friday,October,6,Afternoon,1,0,1,2
3181,Sants-Montjuïc,Friday,July,28,Afternoon,1,0,1,2
3182,Sants-Montjuïc,Thursday,June,8,Afternoon,2,0,2,3
3183,Sants-Montjuïc,Wednesday,October,25,Morning,1,0,1,1
3184,Sants-Montjuïc,Tuesday,September,5,Afternoon,2,0,2,2
3185,Sants-Montjuïc,Thursday,March,16,Morning,1,0,1,3
3186,Sants-Montjuïc,Friday,May,5,Morning,1,0,1,2
3187,Sants-Montjuïc,Wednesday,January,11,Morning,1,0,1,2
3188,Sants-Montjuïc,Monday,March,13,Morning,4,0,4,2
3189,Sants-Montjuïc,Wednesday,January,18,Morning,1,0,1,2
3190,Sants-Montjuïc,Monday,May,22,Morning,1,0,1,2
3191,Sants-Montjuïc,Sunday,July,30,Afternoon,1,0,1,2
3192,Sants-Montjuïc,Monday,May,8,Afternoon,0,1,1,3
3193,Sants-Montjuïc,Wednesday,May,17,Morning,1,0,1,1
3194,Sants-Montjuïc,Friday,December,15,Night,0,0,1,2
3195,Sants-Montjuïc,Thursday,March,23,Morning,1,0,1,2
3196,Sants-Montjuïc,Thursday,February,9,Afternoon,1,0,1,2
3197,Sants-Montjuïc,Monday,October,30,Afternoon,1,0,1,1
3198,Sants-Montjuïc,Monday,June,19,Morning,2,0,2,2
3199,Sants-Montjuïc,Thursday,October,5,Afternoon,1,0,1,2
3200,Sants-Montjuïc,Friday,May,19,Morning,1,0,1,2
3201,Sants-Montjuïc,Tuesday,November,21,Afternoon,1,0,1,1
3202,Sants-Montjuïc,Saturday,October,14,Afternoon,1,0,1,2
3203,Sants-Montjuïc,Friday,December,1,Morning,1,0,1,1
3204,Sants-Montjuïc,Thursday,November,16,Afternoon,1,0,1,1
3206,Sants-Montjuïc,Wednesday,March,1,Morning,1,0,1,2
3207,Sants-Montjuïc,Tuesday,April,18,Afternoon,0,0,0,2
3208,Sants-Montjuïc,Friday,November,3,Afternoon,1,0,1,2
3209,Sants-Montjuïc,Monday,May,15,Morning,1,0,1,2
3210,Sants-Montjuïc,Sunday,April,2,Morning,1,0,1,2
3212,Sants-Montjuïc,Friday,March,24,Afternoon,1,0,1,2
3213,Sants-Montjuïc,Saturday,August,12,Afternoon,0,1,1,2
3214,Sants-Montjuïc,Thursday,April,20,Night,1,0,1,2
3215,Sants-Montjuïc,Sunday,June,25,Morning,1,0,1,2
3216,Sants-Montjuïc,Sunday,August,6,Morning,4,0,4,2
3217,Sants-Montjuïc,Friday,January,13,Morning,1,0,1,2
3218,Sants-Montjuïc,Saturday,September,16,Night,1,0,1,2
3219,Sants-Montjuïc,Friday,March,31,Afternoon,1,0,1,3
3220,Sants-Montjuïc,Tuesday,July,25,Afternoon,1,0,1,2
3221,Sants-Montjuïc,Tuesday,September,19,Afternoon,1,0,1,2
3222,Sants-Montjuïc,Monday,November,13,Afternoon,1,0,1,1
3223,Sants-Montjuïc,Tuesday,October,10,Afternoon,1,0,1,2
3224,Sants-Montjuïc,Tuesday,May,2,Morning,1,0,1,2
3225,Sants-Montjuïc,Tuesday,June,6,Afternoon,1,0,1,2
3226,Sants-Montjuïc,Wednesday,March,15,Afternoon,1,0,1,2
3227,Sants-Montjuïc,Wednesday,January,11,Afternoon,1,0,1,2
3228,Sants-Montjuïc,Sunday,July,9,Night,1,0,1,2
3230,Sants-Montjuïc,Tuesday,October,10,Morning,1,0,1,2
3231,Sants-Montjuïc,Thursday,January,12,Morning,1,0,1,3
3232,Sants-Montjuïc,Thursday,April,13,Morning,1,0,1,2
3233,Sants-Montjuïc,Monday,May,22,Afternoon,1,0,1,2
3234,Sants-Montjuïc,Tuesday,July,18,Afternoon,1,0,1,2
3235,Sants-Montjuïc,Wednesday,March,1,Afternoon,1,0,1,2
3236,Sants-Montjuïc,Saturday,February,18,Morning,1,0,1,2
3237,Sants-Montjuïc,Wednesday,September,27,Morning,2,0,2,1
3238,Sants-Montjuïc,Friday,February,17,Afternoon,0,0,0,2
3239,Sants-Montjuïc,Wednesday,November,29,Morning,1,0,1,1
3240,Sants-Montjuïc,Thursday,September,21,Afternoon,1,0,1,2
3242,Sants-Montjuïc,Tuesday,February,21,Morning,1,0,1,2
3243,Sants-Montjuïc,Monday,July,3,Afternoon,1,0,1,2
3244,Sants-Montjuïc,Monday,October,23,Afternoon,2,0,2,2
3245,Sants-Montjuïc,Thursday,August,3,Night,1,0,1,2
3246,Sants-Montjuïc,Wednesday,September,27,Morning,1,0,1,2
3247,Sants-Montjuïc,Saturday,March,11,Afternoon,1,0,1,2
3248,Sants-Montjuïc,Wednesday,May,10,Morning,1,0,1,2
3249,Sants-Montjuïc,Thursday,June,8,Morning,1,0,1,2
3250,Sants-Montjuïc,Tuesday,May,16,Morning,1,0,1,2
3251,Sants-Montjuïc,Sunday,October,22,Morning,2,0,2,2
3253,Sants-Montjuïc,Wednesday,February,15,Afternoon,1,0,1,2
3254,Sants-Montjuïc,Tuesday,March,14,Afternoon,1,0,1,2
3255,Sants-Montjuïc,Monday,December,11,Night,2,0,2,2
3256,Sants-Montjuïc,Wednesday,March,22,Morning,1,0,1,2
3257,Sants-Montjuïc,Saturday,March,4,Afternoon,1,0,1,2
3258,Sants-Montjuïc,Friday,July,28,Afternoon,1,0,1,1
3259,Sants-Montjuïc,Monday,October,2,Night,2,0,2,2
3260,Sants-Montjuïc,Monday,April,3,Afternoon,1,0,1,2
3261,Sants-Montjuïc,Sunday,June,18,Afternoon,1,0,1,2
3263,Sants-Montjuïc,Friday,November,24,Afternoon,1,0,1,2
3264,Sants-Montjuïc,Tuesday,July,18,Afternoon,1,0,1,2
3265,Sants-Montjuïc,Wednesday,May,31,Morning,1,0,1,2
3266,Sants-Montjuïc,Sunday,October,8,Afternoon,2,0,2,1
3267,Les Corts,Monday,October,2,Night,1,0,1,2
3268,Sants-Montjuïc,Monday,July,3,Afternoon,1,0,1,2
3269,Les Corts,Tuesday,March,21,Morning,1,0,1,3
3270,Les Corts,Friday,February,3,Night,1,0,1,2
3271,Les Corts,Thursday,June,22,Afternoon,1,0,1,3
3272,Sants-Montjuïc,Thursday,August,10,Afternoon,1,0,1,2
3274,Sants-Montjuïc,Thursday,November,30,Afternoon,1,0,1,2
3275,Sants-Montjuïc,Wednesday,September,20,Afternoon,1,0,1,1
3276,Les Corts,Friday,October,20,Morning,1,0,1,2
3277,Les Corts,Friday,October,20,Afternoon,2,0,2,3
3278,Les Corts,Monday,November,13,Morning,1,0,1,2
3279,Les Corts,Monday,August,14,Morning,1,0,1,2
3280,Sants-Montjuïc,Thursday,March,2,Morning,1,0,1,2
3281,Sants-Montjuïc,Thursday,March,2,Morning,1,0,1,2
3282,Sants-Montjuïc,Tuesday,June,13,Morning,1,0,1,2
3283,Sants-Montjuïc,Monday,May,15,Morning,1,0,1,1
3284,Sants-Montjuïc,Saturday,December,23,Afternoon,1,0,1,1
3285,Sants-Montjuïc,Tuesday,October,10,Morning,1,0,1,2
3286,Sants-Montjuïc,Tuesday,January,17,Afternoon,1,0,1,3
3287,Les Corts,Wednesday,March,1,Afternoon,0,0,0,1
3288,Les Corts,Thursday,July,27,Afternoon,2,0,2,2
3289,Les Corts,Wednesday,October,18,Afternoon,1,0,1,2
3290,Les Corts,Wednesday,January,4,Afternoon,1,0,1,2
3291,Les Corts,Saturday,October,21,Afternoon,1,0,1,2
3293,Les Corts,Wednesday,August,2,Afternoon,1,0,1,2
3294,Les Corts,Tuesday,June,13,Morning,1,0,1,2
3295,Les Corts,Thursday,April,6,Night,1,0,1,2
3296,Les Corts,Thursday,September,21,Morning,1,0,1,1
3297,Les Corts,Wednesday,August,16,Morning,1,0,1,2
3298,Les Corts,Friday,January,20,Morning,1,0,1,2
3299,Les Corts,Friday,December,1,Morning,1,0,1,2
3300,Les Corts,Monday,March,20,Afternoon,1,0,1,2
3301,Les Corts,Friday,January,27,Afternoon,2,0,2,2
3302,Les Corts,Tuesday,February,7,Night,2,0,2,2
3303,Les Corts,Thursday,September,21,Morning,1,0,1,2
3304,Les Corts,Wednesday,April,19,Afternoon,2,0,2,1
3305,Les Corts,Tuesday,August,22,Morning,2,0,2,3
3306,Les Corts,Wednesday,February,22,Afternoon,2,0,2,2
3307,Les Corts,Wednesday,December,27,Afternoon,1,0,1,1
3308,Les Corts,Friday,December,1,Afternoon,1,0,1,2
3310,Les Corts,Saturday,December,16,Afternoon,1,0,1,1
3311,Les Corts,Wednesday,February,1,Morning,0,0,0,1
3312,Les Corts,Tuesday,May,23,Morning,2,0,2,2
3313,Les Corts,Friday,March,17,Afternoon,1,0,1,2
3314,Les Corts,Saturday,July,15,Afternoon,1,0,1,3
3315,Les Corts,Sunday,August,6,Morning,1,0,1,2
3316,Les Corts,Wednesday,August,16,Night,1,0,1,2
3318,Les Corts,Wednesday,July,5,Night,0,1,2,2
3319,Les Corts,Saturday,June,17,Night,1,0,1,2
3320,Les Corts,Thursday,November,9,Afternoon,1,0,1,2
3321,Les Corts,Sunday,February,26,Morning,1,0,1,2
3322,Les Corts,Tuesday,January,31,Morning,1,0,1,2
3323,Les Corts,Monday,October,16,Morning,1,0,1,3
3324,Les Corts,Friday,January,13,Morning,0,0,0,2
3325,Les Corts,Sunday,July,9,Afternoon,1,0,1,2
3326,Les Corts,Sunday,July,2,Night,1,0,1,2
3327,Sarrià-Sant Gervasi,Monday,July,24,Night,6,0,6,2
3328,Sarrià-Sant Gervasi,Saturday,December,30,Afternoon,1,0,1,2
3329,Sarrià-Sant Gervasi,Tuesday,January,10,Afternoon,2,0,2,3
3330,Les Corts,Wednesday,March,8,Afternoon,1,0,1,2
3331,Les Corts,Monday,February,6,Morning,2,0,2,2
3332,Les Corts,Monday,February,20,Afternoon,1,0,1,2
3333,Les Corts,Saturday,October,28,Morning,2,0,2,2
3334,Sarrià-Sant Gervasi,Thursday,May,25,Afternoon,1,0,1,2
3335,Les Corts,Friday,January,13,Afternoon,1,0,1,2
3337,Les Corts,Wednesday,February,15,Morning,1,0,1,2
3338,Les Corts,Thursday,March,23,Morning,1,0,1,3
3339,Les Corts,Wednesday,March,1,Afternoon,1,0,1,2
3340,Les Corts,Friday,November,10,Morning,1,0,1,2
3341,Les Corts,Sunday,October,8,Afternoon,1,0,1,2
3342,Les Corts,Tuesday,December,5,Afternoon,1,0,1,2
3343,Les Corts,Wednesday,January,11,Afternoon,1,0,1,2
3344,Les Corts,Friday,February,24,Morning,1,0,1,3
3345,Les Corts,Monday,July,17,Afternoon,0,1,1,2
3346,Les Corts,Friday,July,14,Afternoon,1,0,1,1
3347,Les Corts,Wednesday,December,27,Morning,1,0,1,2
3348,Les Corts,Thursday,October,5,Morning,2,0,2,2
3349,Les Corts,Sunday,October,8,Morning,1,0,1,2
3350,Les Corts,Sunday,March,12,Night,1,0,1,2
3351,Les Corts,Friday,September,15,Afternoon,2,0,2,2
3352,Les Corts,Tuesday,March,28,Afternoon,0,0,0,2
3353,Les Corts,Thursday,November,30,Afternoon,1,0,1,2
3354,Les Corts,Saturday,September,16,Morning,1,0,1,2
3355,Les Corts,Tuesday,February,28,Morning,3,0,3,3
3356,Les Corts,Wednesday,August,23,Night,2,0,2,2
3357,Les Corts,Saturday,August,26,Afternoon,2,0,2,2
3358,Les Corts,Monday,January,16,Afternoon,1,0,1,2
3359,Les Corts,Wednesday,March,29,Morning,1,0,1,2
3360,Les Corts,Wednesday,March,1,Morning,1,0,1,2
3361,Les Corts,Thursday,March,23,Afternoon,1,0,1,2
3362,Les Corts,Thursday,October,19,Afternoon,1,0,1,2
3363,Les Corts,Monday,March,6,Afternoon,1,0,1,2
3364,Les Corts,Monday,January,2,Morning,1,0,1,2
3365,Les Corts,Tuesday,January,31,Morning,1,0,1,2
3366,Les Corts,Sunday,October,22,Morning,1,0,1,3
3367,Les Corts,Tuesday,May,30,Morning,1,0,1,2
3368,Les Corts,Monday,October,16,Morning,1,0,1,2
3369,Les Corts,Thursday,November,2,Afternoon,1,0,1,2
3370,Les Corts,Friday,May,12,Afternoon,1,0,1,2
3371,Les Corts,Tuesday,May,30,Morning,2,0,2,2
3372,Les Corts,Friday,October,6,Afternoon,1,0,1,2
3373,Les Corts,Saturday,November,25,Night,2,0,2,1
3374,Les Corts,Tuesday,August,22,Morning,1,0,1,2
3375,Les Corts,Monday,April,24,Afternoon,1,0,1,1
3376,Les Corts,Monday,November,13,Morning,1,0,1,2
3377,Les Corts,Friday,June,9,Afternoon,0,1,1,2
3378,Les Corts,Friday,May,19,Afternoon,1,0,1,1
3379,Les Corts,Thursday,August,31,Afternoon,1,0,1,2
3380,Sarrià-Sant Gervasi,Monday,November,27,Afternoon,1,0,1,3
3382,Sarrià-Sant Gervasi,Wednesday,December,20,Morning,2,0,2,2
3383,Sarrià-Sant Gervasi,Friday,March,31,Morning,1,0,1,2
3384,Sarrià-Sant Gervasi,Monday,February,20,Afternoon,1,0,1,2
3385,Sarrià-Sant Gervasi,Monday,April,10,Afternoon,1,0,1,2
3386,Sarrià-Sant Gervasi,Tuesday,April,18,Afternoon,1,0,1,2
3387,Sarrià-Sant Gervasi,Thursday,May,11,Morning,1,0,1,3
3388,Sarrià-Sant Gervasi,Sunday,July,16,Night,0,0,0,1
3389,Sarrià-Sant Gervasi,Friday,June,9,Afternoon,1,0,1,2
3390,Sarrià-Sant Gervasi,Tuesday,November,28,Afternoon,2,0,2,2
3391,Sarrià-Sant Gervasi,Wednesday,February,8,Afternoon,1,0,1,1
3392,Sarrià-Sant Gervasi,Tuesday,November,7,Afternoon,1,0,1,2
3393,Sarrià-Sant Gervasi,Friday,December,1,Afternoon,1,0,1,2
3394,Sarrià-Sant Gervasi,Tuesday,December,19,Afternoon,1,0,1,3
3395,Sarrià-Sant Gervasi,Monday,November,20,Morning,1,0,1,1
3396,Sarrià-Sant Gervasi,Wednesday,April,26,Afternoon,1,0,1,2
3397,Sarrià-Sant Gervasi,Friday,November,17,Morning,1,0,1,2
3398,Sarrià-Sant Gervasi,Wednesday,October,11,Afternoon,0,0,0,2
3399,Sarrià-Sant Gervasi,Tuesday,November,7,Morning,1,0,1,2
3400,Sarrià-Sant Gervasi,Saturday,November,18,Night,1,0,1,2
3401,Sarrià-Sant Gervasi,Saturday,May,20,Afternoon,0,0,0,1
3402,Sarrià-Sant Gervasi,Thursday,February,16,Afternoon,1,0,1,2
3403,Sarrià-Sant Gervasi,Thursday,June,22,Morning,1,0,1,1
3404,Sarrià-Sant Gervasi,Friday,October,13,Morning,1,0,1,2
3405,Sarrià-Sant Gervasi,Monday,October,2,Afternoon,1,0,1,2
3406,Sarrià-Sant Gervasi,Wednesday,May,24,Morning,1,0,1,1
3407,Sarrià-Sant Gervasi,Saturday,July,1,Afternoon,1,0,1,2
3408,Sarrià-Sant Gervasi,Thursday,June,1,Afternoon,0,0,0,3
3409,Sarrià-Sant Gervasi,Wednesday,October,18,Afternoon,2,0,2,3
3410,Sarrià-Sant Gervasi,Wednesday,March,29,Afternoon,2,0,2,2
3411,Sarrià-Sant Gervasi,Tuesday,February,7,Afternoon,1,0,1,1
3412,Sarrià-Sant Gervasi,Friday,August,25,Afternoon,1,0,1,2
3413,Sarrià-Sant Gervasi,Tuesday,August,1,Night,2,0,2,2
3414,Sarrià-Sant Gervasi,Monday,June,26,Afternoon,1,0,1,3
3415,Sarrià-Sant Gervasi,Tuesday,January,17,Afternoon,1,0,1,1
3416,Sarrià-Sant Gervasi,Monday,February,13,Afternoon,1,0,1,2
3417,Sarrià-Sant Gervasi,Friday,March,24,Night,1,0,1,3
3418,Sarrià-Sant Gervasi,Tuesday,February,21,Afternoon,1,0,1,2
3419,Sarrià-Sant Gervasi,Friday,February,10,Morning,1,0,1,1
3420,Sarrià-Sant Gervasi,Friday,March,17,Afternoon,1,0,1,2
3421,Sarrià-Sant Gervasi,Tuesday,July,18,Afternoon,1,0,1,2
3423,Sarrià-Sant Gervasi,Friday,June,16,Morning,1,0,1,2
3424,Sarrià-Sant Gervasi,Sunday,February,19,Morning,1,0,1,2
3425,Sarrià-Sant Gervasi,Saturday,November,25,Morning,1,0,1,2
3426,Sarrià-Sant Gervasi,Monday,February,6,Morning,1,0,1,2
3427,Sarrià-Sant Gervasi,Monday,July,24,Afternoon,2,0,2,3
3428,Sarrià-Sant Gervasi,Friday,September,15,Night,0,0,0,1
3429,Sarrià-Sant Gervasi,Monday,April,10,Morning,0,0,0,2
3430,Sarrià-Sant Gervasi,Tuesday,May,9,Afternoon,1,0,1,2
3431,Sarrià-Sant Gervasi,Saturday,October,7,Afternoon,0,0,0,2
3432,Sarrià-Sant Gervasi,Sunday,October,29,Morning,4,0,4,3
3433,Sarrià-Sant Gervasi,Sunday,October,8,Morning,1,0,1,1
3434,Sarrià-Sant Gervasi,Monday,January,30,Afternoon,1,0,1,2
3435,Sarrià-Sant Gervasi,Monday,August,28,Afternoon,1,0,1,2
3436,Sarrià-Sant Gervasi,Friday,March,10,Afternoon,2,0,2,2
3437,Sarrià-Sant Gervasi,Monday,August,28,Afternoon,2,0,2,2
3438,Sarrià-Sant Gervasi,Monday,March,20,Morning,1,0,1,2
3439,Sarrià-Sant Gervasi,Friday,March,24,Afternoon,1,0,1,1
3440,Sarrià-Sant Gervasi,Tuesday,September,5,Morning,1,0,1,2
3441,Sarrià-Sant Gervasi,Friday,June,9,Afternoon,1,0,1,2
3442,Sarrià-Sant Gervasi,Wednesday,March,22,Morning,1,0,1,3
3443,Sarrià-Sant Gervasi,Friday,February,24,Afternoon,2,0,2,2
3444,Sarrià-Sant Gervasi,Monday,December,18,Afternoon,1,0,1,2
3445,Sarrià-Sant Gervasi,Thursday,May,4,Morning,1,0,1,2
3446,Sarrià-Sant Gervasi,Wednesday,August,30,Afternoon,1,0,1,2
3447,Sarrià-Sant Gervasi,Wednesday,July,19,Afternoon,1,0,1,2
3449,Sarrià-Sant Gervasi,Friday,January,13,Morning,1,0,1,2
3450,Sarrià-Sant Gervasi,Monday,January,23,Afternoon,1,0,1,2
3451,Sarrià-Sant Gervasi,Saturday,February,25,Morning,0,1,1,1
3452,Sarrià-Sant Gervasi,Tuesday,July,11,Afternoon,1,0,1,2
3453,Sarrià-Sant Gervasi,Thursday,August,31,Morning,1,0,1,1
3454,Sarrià-Sant Gervasi,Thursday,February,2,Afternoon,1,0,1,2
3455,Sarrià-Sant Gervasi,Saturday,March,18,Morning,2,0,2,4
3456,Sarrià-Sant Gervasi,Monday,May,29,Night,1,0,1,2
3457,Sarrià-Sant Gervasi,Thursday,June,8,Afternoon,1,0,1,2
3458,Sarrià-Sant Gervasi,Sunday,October,1,Morning,1,0,1,2
3459,Sarrià-Sant Gervasi,Wednesday,July,26,Morning,2,0,2,2
3460,Sarrià-Sant Gervasi,Tuesday,May,16,Afternoon,0,0,0,3
3461,Sarrià-Sant Gervasi,Saturday,July,15,Morning,1,0,1,1
3462,Sarrià-Sant Gervasi,Wednesday,March,8,Afternoon,1,0,1,2
3463,Sarrià-Sant Gervasi,Sunday,July,9,Afternoon,3,0,3,2
3464,Sarrià-Sant Gervasi,Monday,June,26,Afternoon,1,0,1,1
3465,Sarrià-Sant Gervasi,Wednesday,October,11,Afternoon,1,0,1,2
3466,Sarrià-Sant Gervasi,Thursday,October,26,Afternoon,2,0,2,2
3467,Sarrià-Sant Gervasi,Sunday,May,7,Morning,1,0,1,1
3468,Sarrià-Sant Gervasi,Monday,March,27,Afternoon,1,0,1,2
3469,Sarrià-Sant Gervasi,Friday,May,5,Morning,1,0,1,2
3470,Sarrià-Sant Gervasi,Friday,June,16,Afternoon,2,0,2,2
3471,Sarrià-Sant Gervasi,Wednesday,September,13,Afternoon,2,0,2,2
3472,Sarrià-Sant Gervasi,Wednesday,July,5,Afternoon,3,0,3,3
3473,Sarrià-Sant Gervasi,Saturday,May,13,Afternoon,1,0,1,2
3474,Sarrià-Sant Gervasi,Saturday,May,13,Afternoon,1,0,1,2
3475,Sarrià-Sant Gervasi,Monday,September,4,Afternoon,1,0,1,3
3477,Sarrià-Sant Gervasi,Wednesday,July,12,Afternoon,1,0,1,1
3478,Sarrià-Sant Gervasi,Thursday,February,23,Morning,2,0,2,3
3479,Sarrià-Sant Gervasi,Tuesday,February,21,Afternoon,1,0,1,2
3480,Sarrià-Sant Gervasi,Saturday,March,11,Afternoon,1,0,1,2
3481,Sarrià-Sant Gervasi,Saturday,January,28,Morning,2,0,2,3
3483,Sarrià-Sant Gervasi,Tuesday,July,18,Morning,0,0,0,1
3484,Sarrià-Sant Gervasi,Monday,October,30,Afternoon,0,0,0,2
3485,Sarrià-Sant Gervasi,Saturday,July,8,Afternoon,0,0,0,2
3486,Sarrià-Sant Gervasi,Wednesday,November,29,Afternoon,1,0,1,2
3487,Sarrià-Sant Gervasi,Monday,July,17,Morning,0,0,0,1
3489,Sarrià-Sant Gervasi,Friday,March,31,Afternoon,0,1,1,2
3490,Sarrià-Sant Gervasi,Monday,March,13,Afternoon,1,0,1,2
3492,Sarrià-Sant Gervasi,Thursday,August,31,Morning,2,0,2,3
3493,Sarrià-Sant Gervasi,Saturday,May,6,Morning,1,0,1,2
3495,Sarrià-Sant Gervasi,Sunday,June,25,Morning,1,0,1,4
3496,Sarrià-Sant Gervasi,Wednesday,August,2,Afternoon,2,0,2,2
3497,Sarrià-Sant Gervasi,Friday,March,17,Afternoon,1,0,1,2
3498,Sarrià-Sant Gervasi,Friday,March,17,Morning,1,0,1,2
3499,Sarrià-Sant Gervasi,Tuesday,July,11,Afternoon,0,0,0,1
3500,Gràcia,Thursday,January,19,Afternoon,1,0,1,2
3501,Gràcia,Saturday,August,26,Afternoon,1,0,1,2
3502,Gràcia,Sunday,May,14,Night,0,0,0,1
3503,Gràcia,Wednesday,December,20,Morning,1,0,1,2
3505,Sarrià-Sant Gervasi,Sunday,November,5,Afternoon,2,0,2,1
