,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
3740,2017S005216    ,Sant Andreu,la Sagrera,Felip II / Clot                                   ,Wednesday,June,14,16,Afternoon,1,0,1,2,2.191268,41.417078000000004
3741,2017S003477    ,Sant Andreu,la Sagrera,Felip II / Clot                                   ,Wednesday,April,19,7,Morning,1,0,1,2,2.191268,41.417078000000004
3742,2017S006341    ,Sant Andreu,la Sagrera,Felip II / Clot                                   ,Thursday,July,20,14,Afternoon,1,0,1,1,2.191268,41.417078000000004
3743,2017S004068    ,Sant Andreu,la Sagrera,Pacífic / Monlau                                  ,Monday,May,8,14,Afternoon,0,0,0,1,2.190381,41.425748999999996
3744,2017S010008    ,Sant Andreu,la Sagrera,Meridiana                                         ,Thursday,November,30,19,Afternoon,1,0,1,2,2.184996,41.427919
3745,2017S000332    ,Sant Andreu,Sant Andreu,SANT ADRIÀ                                        ,Friday,January,13,15,Afternoon,1,0,1,2,2.18994,41.434007
3746,2017S008024    ,Sant Andreu,Sant Andreu,Residència                                        ,Friday,September,29,3,Night,1,0,1,2,2.191344,41.439814
3747,2017S006868    ,Sant Andreu,Sant Andreu,Fernando Pessoa                                   ,Wednesday,August,9,13,Morning,1,0,1,2,2.192918,41.441629999999996
3748,2017S003140    ,Sant Andreu,Sant Andreu,Andana de l'Estació                               ,Wednesday,April,5,10,Morning,1,0,1,1,2.1939990000000003,41.442591
3749,2017S009441    ,Sant Andreu,Sant Andreu,Palomar                                           ,Tuesday,November,14,16,Afternoon,1,0,1,2,2.19202,41.442281
3750,2017S009119    ,Sant Andreu,Sant Andreu,Malats / Orfila                                   ,Saturday,November,4,16,Afternoon,2,0,2,2,2.191416,41.436040999999996
3751,2017S003842    ,Sant Andreu,Sant Andreu,Josep Soldevila / Sant Adrià                      ,Sunday,April,30,14,Afternoon,0,0,0,1,2.19322,41.434537
3752,2017S008705    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu                               ,Saturday,October,21,12,Morning,1,0,1,2,2.1894669999999996,41.437385
3753,2017S005719    ,Sant Andreu,Navas,Espronceda / Sant Antoni Maria Claret             ,Friday,June,30,21,Afternoon,0,0,0,2,2.1856720000000003,41.419629
3754,2017S006968    ,Sant Andreu,Navas,Meridiana                                         ,Monday,August,14,11,Morning,1,0,1,2,2.186449,41.417095
3755,2017S002247    ,Sant Andreu,Sant Andreu,MALLORCA / Biscaia                                ,Monday,March,20,19,Afternoon,1,0,1,2,2.190113,41.414542
3756,2017S009603    ,Sant Andreu,Navas,Sant Antoni Maria Claret / Las Navas de Tolosa    ,Saturday,November,18,20,Afternoon,1,0,1,2,2.183348,41.417942
3758,2017S000720    ,Sant Andreu,Navas,AV MERIDIANA                                      ,Friday,January,27,12,Morning,0,0,0,2,2.187224,41.4168
3759,2017S005394    ,Sant Andreu,Navas,Teodor Llorente                                   ,Tuesday,June,20,10,Morning,1,0,1,2,2.180192,41.419109999999996
3760,2017S009019    ,Sant Andreu,Navas,Josep Estivill                                    ,Tuesday,October,31,23,Night,0,0,0,2,2.187336,41.417398999999996
3761,2017S007787    ,Sant Andreu,Sant Andreu,Segre / Borriana                                  ,Wednesday,September,20,16,Afternoon,1,0,1,2,2.194601,41.431096000000004
3762,2017S008819    ,Sant Andreu,Sant Andreu,Meridiana / Pintor Alsamora                       ,Wednesday,October,25,9,Morning,1,0,1,2,2.1836580000000003,41.434135999999995
3763,2017S010130    ,Sant Andreu,Sant Andreu,Meridiana                                         ,Monday,December,4,21,Afternoon,1,0,1,2,2.186914,41.443033
3764,2017S005088    ,Sant Andreu,Sant Andreu,Meridiana                                         ,Saturday,June,10,11,Morning,1,0,1,2,2.18783,41.446563
3765,2017S002556    ,Sant Andreu,Sant Andreu,GRAN SANT ANDREU                                  ,Thursday,March,30,17,Afternoon,0,0,0,1,2.18851,41.439448
3766,2017S002361    ,Sant Andreu,Sant Andreu,VIA FAVÈNCIA / Ctra Ribes                         ,Friday,March,24,11,Morning,1,0,1,3,2.188536,41.446756
3767,2017S007541    ,Sant Andreu,Sant Andreu,B-20 (Besòs)                                      ,Tuesday,September,12,6,Morning,1,0,1,3,2.187422,41.447051
3768,2017S006239    ,Sant Andreu,Sant Andreu,Dalt (Llobregat)                                  ,Monday,July,17,18,Afternoon,1,0,1,2,2.1934259999999997,41.447055
3769,2017S002349    ,Sant Andreu,Baró de Viver,RDA LITORAL(LLOBRE                                ,Thursday,March,23,21,Afternoon,1,0,1,2,2.20493,41.444642
3770,2017S007413    ,Sant Andreu,la Trinitat Vella,B-20 (Besòs)                                      ,Tuesday,September,5,20,Afternoon,1,0,1,1,2.191975,41.447098
3771,2017S003334    ,Sant Andreu,la Trinitat Vella,B-20 (Besòs)                                      ,Wednesday,April,12,13,Morning,2,0,2,3,2.143685,41.427872
3772,2017S004923    ,Sant Andreu,la Trinitat Vella,Dalt (Llobregat)                                  ,Monday,June,5,6,Morning,0,0,0,1,2.1934259999999997,41.447055
3773,2017S008348    ,Sant Andreu,la Trinitat Vella,Favència / Ribes                                  ,Tuesday,October,10,8,Morning,2,0,2,2,2.189605,41.446954
3774,2017S003741    ,Sant Andreu,la Trinitat Vella,Dalt (Besòs)                                      ,Thursday,April,27,12,Morning,2,0,2,4,2.1442900000000003,41.428936
3775,2017S004181    ,Sant Andreu,la Trinitat Vella,Dalt (Besòs)                                      ,Thursday,May,11,12,Morning,1,0,1,2,2.1932810000000003,41.447326000000004
3776,2017S005154    ,Sant Andreu,el Bon Pastor,Ferran Junoy                                      ,Monday,June,12,18,Afternoon,1,0,1,3,2.19549,41.438108
3777,2017S001325    ,Sant Andreu,el Bon Pastor,POTOSÍ                                            ,Friday,February,17,11,Morning,1,0,1,2,2.200724,41.442801
3778,2017S005120    ,Sant Andreu,Baró de Viver,Litoral (Llobregat)                               ,Sunday,June,11,23,Night,1,0,1,2,2.2018,41.392004
3779,2017S001350    ,Sant Andreu,Baró de Viver,NUS TRINITAT                                      ,Friday,February,17,16,Afternoon,1,0,1,2,2.195784,41.447682
3780,2017S001017    ,Sant Andreu,Baró de Viver,RDA DALT(LLOBREGAT                                ,Tuesday,February,7,13,Morning,1,0,1,2,2.1934259999999997,41.447055
3781,2017S009372    ,Sant Andreu,la Trinitat Vella,C-17 (Puigcerdà)                                  ,Sunday,November,12,8,Morning,0,1,1,2,2.18883,41.454594
3782,2017S007047    ,Sant Andreu,Sant Andreu,Camil Fabra / Dublín                              ,Thursday,August,17,16,Afternoon,0,0,0,1,2.18729,41.428625
3784,2017S009098    ,Sant Andreu,el Bon Pastor,Sant Adrià / Ferran Junoy                         ,Friday,November,3,20,Afternoon,2,0,2,2,2.1946529999999997,41.435309000000004
3785,2017S000819    ,Sant Andreu,el Bon Pastor,PG ENRIC SANCHIS                                  ,Tuesday,January,31,6,Morning,1,0,1,1,2.2049540000000003,41.435678
3786,2017S004387    ,Sant Andreu,el Bon Pastor,Santander                                         ,Wednesday,May,17,17,Afternoon,0,0,0,1,2.20438,41.430611999999996
3787,2017S007446    ,Sant Andreu,el Bon Pastor,Santander                                         ,Thursday,September,7,11,Morning,1,0,1,2,2.2052,41.431585999999996
3788,2017S002444    ,Sant Andreu,el Bon Pastor,ESTADELLA / Llinars del Vallès                    ,Monday,March,27,11,Morning,1,0,1,2,2.207089,41.435505
3789,2017S003082    ,Sant Andreu,el Bon Pastor,Sant Adrià                                        ,Monday,April,3,20,Afternoon,1,0,1,1,2.1963369999999998,41.435666999999995
3790,2017S003984    ,Sant Andreu,el Bon Pastor,Arbeca                                            ,Friday,May,5,12,Morning,2,0,2,2,2.2080919999999997,41.438765000000004
3791,2017S005351    ,Sant Andreu,el Bon Pastor,Monterrey                                         ,Monday,June,19,8,Morning,1,0,1,2,2.206013,41.443445000000004
3792,2017S001377    ,Sant Andreu,el Bon Pastor,RDA LITORAL(LLOBRE                                ,Saturday,February,18,19,Afternoon,4,0,4,3,2.2038279999999997,41.445821
3793,2017S008439    ,Sant Andreu,el Bon Pastor,Litoral (Besòs)                                   ,Friday,October,13,18,Afternoon,2,0,2,2,2.207175,41.442209000000005
3794,2017S000346    ,Sant Andreu,el Bon Pastor,CIUTAT D'ASUNCIÓN / Sant Adrià                    ,Friday,January,13,15,Afternoon,1,0,1,1,2.201066,41.435718
3797,2017S005001    ,Unknown,Unknown,Trinitat                                          ,Thursday,June,8,6,Morning,1,0,1,1,2.195909,41.449373
3798,2017S007168    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana                                         ,Friday,August,25,12,Morning,1,0,1,2,2.186595,41.415064
3800,2017S008563    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Las Navas de Tolosa                   ,Wednesday,October,18,7,Morning,1,0,1,2,2.18689,41.415288000000004
3801,2017S009990    ,Sant Martí,el Camp de l'Arpa del Clot,Las Navas de Tolosa / Josep Estivill              ,Thursday,November,30,13,Morning,1,0,1,2,2.185477,41.416348
3802,2017S001273    ,Sant Martí,el Camp de l'Arpa del Clot,NAVAS DE TOLOSA / Besalú                          ,Wednesday,February,15,14,Afternoon,1,0,1,2,2.185477,41.416348
3804,2017S010767    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria / Las Navas de Tolosa                   ,Saturday,December,30,14,Afternoon,1,0,1,3,2.184414,41.417157
3805,2017S004769    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria                                         ,Wednesday,May,31,8,Morning,0,0,0,4,2.177179,41.411796
3806,2017S008297    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria / Independència                         ,Sunday,October,8,9,Morning,4,0,4,2,2.1777330000000004,41.4121
3807,2017S000635    ,Sant Martí,el Camp de l'Arpa del Clot,INDEPENDÈNCIA                                     ,Tuesday,January,24,12,Morning,1,0,1,2,2.177505,41.412402
3808,2017S002153    ,Sant Martí,el Camp de l'Arpa del Clot,INDEPENDÈNCIA / Còrsega                           ,Friday,March,17,13,Morning,1,0,1,2,2.178871,41.411217
3809,2017S001202    ,Sant Martí,el Camp de l'Arpa del Clot,INDÚSTRIA / Sant Quintí                           ,Monday,February,13,19,Afternoon,1,0,1,2,2.1787810000000003,41.412929999999996
3810,2017S004838    ,Sant Martí,el Camp de l'Arpa del Clot,Freser / Xifré                                    ,Thursday,June,1,16,Afternoon,3,0,3,2,2.180183,41.411438000000004
3811,2017S006041    ,Sant Martí,el Camp de l'Arpa del Clot,València / Independència                          ,Tuesday,July,11,20,Afternoon,1,0,1,1,2.183407,41.407785
3812,2017S009733    ,Sant Martí,el Camp de l'Arpa del Clot,Aragó                                             ,Thursday,November,23,8,Morning,1,0,1,2,2.184103,41.406326
3813,2017S009818    ,Sant Martí,el Camp de l'Arpa del Clot,Aragó                                             ,Saturday,November,25,17,Afternoon,1,0,1,2,2.184593,41.407213
3814,2017S003139    ,Sant Martí,el Camp de l'Arpa del Clot,Mallorca                                          ,Wednesday,April,5,10,Morning,1,0,1,2,2.18285,41.40892
3815,2017S005983    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Aragó                                 ,Monday,July,10,7,Morning,1,0,1,2,2.186855,41.408522999999995
3817,2017S009665    ,Sant Martí,el Camp de l'Arpa del Clot,Freser                                            ,Tuesday,November,21,11,Morning,1,0,1,1,2.181234,41.413058
3818,2017S006682    ,Sant Martí,el Clot,Meridiana / Aragó                                 ,Wednesday,August,2,8,Morning,2,0,2,2,2.186855,41.408522999999995
3819,2017S000365    ,Sant Martí,el Clot,BADAJOZ / Pl Glòries Catalan                      ,Saturday,January,14,17,Afternoon,0,0,0,2,2.188682,41.403765
3820,2017S008384    ,Sant Martí,el Clot,Badajoz / Glòries Catalanes                       ,Wednesday,October,11,9,Morning,1,0,1,2,2.188682,41.403765
3821,2017S007352    ,Sant Martí,el Clot,Independència / Meridiana                         ,Saturday,September,2,18,Afternoon,2,0,2,1,2.1868540000000003,41.405403
3822,2017S008042    ,Sant Martí,Sant Martí de Provençals,C-31                                              ,Friday,September,29,15,Afternoon,1,0,1,3,2.201567,41.414188
3823,2017S004855    ,Sant Martí,Sant Martí de Provençals,Andrade                                           ,Friday,June,2,12,Morning,1,0,1,2,2.197674,41.413247999999996
3824,2017S006604    ,Sant Martí,Sant Martí de Provençals,Guipúscoa                                         ,Saturday,July,29,14,Afternoon,1,0,1,2,2.196887,41.415935
3825,2017S004051    ,Sant Martí,el Clot,Meridiana                                         ,Friday,May,5,8,Morning,1,0,1,1,2.1871720000000003,41.407432
3826,2017S009419    ,Sant Martí,Sant Martí de Provençals,Pont del Treball Digne                            ,Monday,November,13,15,Afternoon,1,0,1,3,2.1973700000000003,41.421808
3827,2017S006434    ,Sant Martí,Sant Martí de Provençals,Bac de Roda                                       ,Sunday,July,23,20,Afternoon,1,0,1,2,2.197293,41.412396
3828,2017S006960    ,Sant Martí,Sant Martí de Provençals,Bac de Roda                                       ,Sunday,August,13,17,Afternoon,1,0,1,3,2.196339,41.413514
3829,2017S001507    ,Sant Martí,el Clot,CONSELL DE CENT / Av Meridiana                    ,Thursday,February,23,18,Afternoon,1,0,1,2,2.1868529999999997,41.406763
3831,2017S001494    ,Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA                                    ,Thursday,February,23,9,Morning,2,0,2,3,2.194071,41.414359000000005
3832,2017S010663    ,Sant Martí,Sant Martí de Provençals,Bac de Roda / Guipúscoa                           ,Tuesday,December,26,9,Morning,1,0,1,1,2.194697,41.41453
3833,2017S004257    ,Sant Martí,el Clot,Independència / Consell de Cent                   ,Saturday,May,13,12,Morning,1,0,1,2,2.185657,41.406065000000005
3834,2017S003177    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana                                         ,Thursday,April,6,8,Morning,1,0,1,2,2.186557,41.408913
3835,2017S005959    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Aragó                                 ,Sunday,July,9,2,Night,0,1,1,2,2.186855,41.408522999999995
3836,2017S002087    ,Sant Martí,el Clot,ARAGÓ                                             ,Wednesday,March,15,15,Afternoon,2,0,2,2,2.190657,41.411991
3837,2017S002235    ,Sant Martí,el Clot,NAVAS DE TOLOSA / Aragó                           ,Monday,March,20,12,Morning,2,0,2,2,2.191279,41.411972999999996
3838,2017S006881    ,Sant Martí,el Clot,Aragó / Muntanya                                  ,Thursday,August,10,8,Morning,1,0,1,2,2.189447,41.410589
3839,2017S008897    ,Sant Martí,el Clot,Corts Catalanes                                   ,Friday,October,27,12,Morning,1,0,1,2,2.1909549999999998,41.406769
3840,2017S008875    ,Sant Martí,el Clot,Bilbao / Verneda                                  ,Thursday,October,26,19,Afternoon,2,0,2,2,2.191767,41.411606
3841,2017S003578    ,Sant Martí,el Clot,València                                          ,Friday,April,21,18,Afternoon,1,0,1,3,2.187637,41.410827000000005
3842,2017S008758    ,Sant Martí,el Clot,Corts Catalanes                                   ,Monday,October,23,9,Morning,1,0,1,2,2.190561,41.406471
3843,2017S010352    ,Sant Martí,el Clot,Meridiana / Múrcia                                ,Thursday,December,14,18,Afternoon,1,0,1,2,2.186897,41.413979
3844,2017S003378    ,Sant Martí,el Clot,Múrcia / Las Navas de Tolosa                      ,Thursday,April,13,19,Afternoon,2,0,2,2,2.187887,41.414538
3845,2017S005738    ,Sant Martí,el Clot,Las Navas de Tolosa / Múrcia                      ,Sunday,July,2,7,Morning,0,0,0,2,2.187887,41.414538
3846,2017S005798    ,Sant Martí,el Camp de l'Arpa del Clot,Mallorca                                          ,Tuesday,July,4,10,Morning,1,0,1,2,2.186269,41.411778000000005
3847,2017S004032    ,Sant Martí,el Besòs i el Maresme,Prim / Llull                                      ,Saturday,May,6,23,Night,2,1,3,2,2.2175540000000002,41.412645
3848,2017S002288    ,Sant Martí,el Besòs i el Maresme,RDA LITORAL(LLOBRE                                ,Wednesday,March,22,10,Morning,2,0,2,3,2.221726,41.410514
3849,2017S007707    ,Sant Martí,el Besòs i el Maresme,B-10 (Llobregat)                                  ,Monday,September,18,6,Morning,1,0,1,2,2.222572,41.412207
3850,2017S006806    ,Sant Martí,la Verneda i la Pau,Prim / Guipúscoa                                  ,Sunday,August,6,23,Night,2,0,2,3,2.2049090000000002,41.422204
3851,2017S009572    ,Sant Martí,el Besòs i el Maresme,Eduard Maristany / Sant Ramon de Penyafort        ,Friday,November,17,18,Afternoon,3,0,3,2,2.220686,41.413092999999996
3852,2017S001388    ,Sant Martí,el Besòs i el Maresme,PL FÒRUM                                          ,Sunday,February,19,14,Afternoon,2,0,2,1,2.221698,41.411038
3853,2017S004130    ,Sant Martí,el Besòs i el Maresme,Sant Ramon de Penyafort                           ,Tuesday,May,9,18,Afternoon,1,0,1,2,2.220684,41.413521
3854,2017S004955    ,Sant Martí,Sant Martí de Provençals,Guipúscoa / Agricultura                           ,Tuesday,June,6,16,Afternoon,1,0,1,1,2.2003630000000003,41.418811
3855,2017S005341    ,Sant Martí,la Verneda i la Pau,Cantàbria / Concili de Trento                     ,Sunday,June,18,22,Night,3,0,3,2,2.202633,41.418803000000004
3856,2017S000154    ,Sant Martí,la Verneda i la Pau,RBLA GUIPÚSCOA                                    ,Saturday,January,7,13,Morning,1,0,1,1,2.202182,41.419901
3857,2017S000594    ,Sant Martí,la Verneda i la Pau,SANTANDER                                         ,Monday,January,23,7,Morning,1,0,1,2,2.202264,41.427273
3858,2017S005400    ,Sant Martí,Sant Martí de Provençals,C-31                                              ,Tuesday,June,20,9,Morning,2,0,2,4,2.20411,41.416106
3859,2017S009301    ,Sant Martí,la Verneda i la Pau,Santander                                         ,Friday,November,10,10,Morning,1,0,1,2,2.1964349999999997,41.422525
3860,2017S008799    ,Sant Martí,la Verneda i la Pau,Puigcerdà / Cantàbria                             ,Tuesday,October,24,14,Afternoon,1,0,1,1,2.1997459999999998,41.424763
3862,2017S006401    ,Sant Martí,la Verneda i la Pau,Prim                                              ,Saturday,July,22,2,Night,1,0,1,1,2.202187,41.423618
3863,2017S001926    ,Sant Martí,la Verneda i la Pau,RBLA PRIM                                         ,Thursday,March,9,11,Morning,1,0,1,1,2.206265,41.420781
3864,2017S009074    ,Sant Martí,Sant Martí de Provençals,Guipúscoa                                         ,Friday,November,3,11,Morning,1,0,1,1,2.200805,41.418871
3865,2017S007392    ,Sant Martí,Sant Martí de Provençals,Cantàbria / Guipúscoa                             ,Monday,September,4,21,Afternoon,1,0,1,2,2.201495,41.419661
3866,2017S008830    ,Sant Martí,el Besòs i el Maresme,Prim / Bolívia                                    ,Wednesday,October,25,15,Afternoon,1,0,1,2,2.2108470000000002,41.41773
3867,2017S000953    ,Sant Martí,el Besòs i el Maresme,PUJADES                                           ,Saturday,February,4,13,Morning,1,0,1,3,2.213508,41.411172
3868,2017S003268    ,Sant Martí,Provençals del Poblenou,Bac de Roda / Diagonal                            ,Sunday,April,9,18,Afternoon,2,0,2,2,2.2039619999999998,41.407568
3869,2017S000429    ,Sant Martí,Provençals del Poblenou,PERE IV / Josep Pla                               ,Monday,January,16,20,Afternoon,3,0,3,2,2.207263,41.415287
3870,2017S000233    ,Sant Martí,Provençals del Poblenou,CRISTÓBAL DE MOURA / Bac de Roda                  ,Tuesday,January,10,18,Afternoon,1,0,1,2,2.2028779999999997,41.408369
3871,2017S000526    ,Sant Martí,Provençals del Poblenou,CRISTÓBAL DE MOURA / Josep Pla                    ,Friday,January,20,9,Morning,1,0,1,1,2.209633,41.4135
3872,2017S006046    ,Sant Martí,el Besòs i el Maresme,Prim / Cristóbal de Moura                         ,Tuesday,July,11,21,Afternoon,1,0,1,2,2.213061,41.416011
3873,2017S001659    ,Sant Martí,el Besòs i el Maresme,RBLA PRIM / Bernat Metge                          ,Tuesday,February,28,18,Afternoon,4,0,4,2,2.209859,41.41847
3874,2017S000589    ,Sant Martí,el Besòs i el Maresme,GV CORTS CATALANES / Rbla Prim                    ,Sunday,January,22,9,Morning,0,0,0,2,2.208398,41.419569
3875,2017S005050    ,Sant Martí,el Besòs i el Maresme,Corts Catalanes / Prim                            ,Friday,June,9,12,Morning,1,0,1,1,2.208398,41.419569
3876,2017S004969    ,Sant Martí,el Poblenou,Pujades                                           ,Tuesday,June,6,20,Afternoon,1,0,1,1,2.198497,41.400156
3877,2017S008837    ,Sant Martí,el Poblenou,Doctor Trueta / Llacuna                           ,Wednesday,October,25,17,Afternoon,1,0,1,2,2.202859,41.398126
3878,2017S003516    ,Sant Martí,el Poblenou,Aymà / Perelló                                    ,Thursday,April,20,8,Morning,1,0,1,2,2.204853,41.397331
3879,2017S002545    ,Sant Martí,el Poblenou,RDA LITORAL(LLOBRE                                ,Thursday,March,30,13,Morning,1,0,1,2,2.202318,41.392396999999995
3880,2017S004512    ,Sant Martí,el Poblenou,Pallars / Ciutat de Granada                       ,Monday,May,22,7,Morning,1,0,1,2,2.196091,41.399874
3881,2017S004750    ,Sant Martí,el Poblenou,Doctor Trueta / Llacuna                           ,Tuesday,May,30,11,Morning,1,0,1,2,2.202859,41.398126
3882,2017S000595    ,Sant Martí,el Poblenou,GV CORTS CATALANES / Maresme                      ,Monday,January,23,7,Morning,1,0,1,1,2.2072979999999998,41.418703
3883,2017S001052    ,Sant Martí,el Poblenou,GV CORTS CATALANES / Rbla Prim                    ,Wednesday,February,8,14,Afternoon,1,0,1,2,2.208398,41.419569
3884,2017S003368    ,Sant Martí,el Poblenou,Àvila / Doctor Trueta                             ,Thursday,April,13,15,Afternoon,0,0,0,2,2.198306,41.394738000000004
3885,2017S005243    ,Sant Martí,Provençals del Poblenou,Espronceda / Diagonal                             ,Thursday,June,15,14,Afternoon,1,0,1,2,2.202379,41.407029
3886,2017S005976    ,Sant Martí,Provençals del Poblenou,Perú / Espronceda                                 ,Sunday,July,9,20,Afternoon,3,0,3,2,2.198342,41.410089
3887,2017S007439    ,Sant Martí,Provençals del Poblenou,Espronceda / Perú                                 ,Thursday,September,7,3,Night,2,0,2,2,2.198342,41.410089
3888,2017S004253    ,Sant Martí,Provençals del Poblenou,C-31                                              ,Saturday,May,13,11,Morning,1,0,1,2,2.205805,41.417384000000006
3889,2017S001907    ,Sant Martí,Provençals del Poblenou,PERÚ                                              ,Wednesday,March,8,20,Afternoon,1,0,1,2,2.196447,41.408934
3890,2017S010722    ,Sant Martí,Provençals del Poblenou,Josep Pla / Perú                                  ,Thursday,December,28,12,Morning,1,0,1,2,2.206224,41.416095
3891,2017S004332    ,Sant Martí,Provençals del Poblenou,C-31                                              ,Monday,May,15,23,Night,1,0,1,2,2.203262,41.415467
3892,2017S009174    ,Sant Martí,Provençals del Poblenou,Corts Catalanes / Espronceda                      ,Monday,November,6,21,Afternoon,0,1,1,2,2.197063,41.411044
3893,2017S004614    ,Sant Martí,Provençals del Poblenou,Espronceda / Corts Catalanes                      ,Thursday,May,25,11,Morning,1,0,1,2,2.197063,41.411044
3894,2017S006066    ,Sant Martí,Provençals del Poblenou,Bac de Roda / Corts Catalanes                     ,Wednesday,July,12,13,Morning,0,0,0,2,2.1981900000000003,41.411891
3895,2017S004565    ,Sant Martí,Provençals del Poblenou,C-31                                              ,Tuesday,May,23,15,Afternoon,1,0,1,2,2.206646,41.418012
3896,2017S006418    ,Sant Martí,Provençals del Poblenou,Prim / Corts Catalanes                            ,Saturday,July,22,18,Afternoon,3,0,3,2,2.208398,41.419569
3897,2017S006028    ,Sant Martí,Provençals del Poblenou,Bilbao / Corts Catalanes                          ,Thursday,June,29,18,Afternoon,1,0,1,2,2.194859,41.409289
3898,2017S003095    ,Sant Martí,Provençals del Poblenou,C-31                                              ,Tuesday,April,4,8,Morning,1,0,1,2,2.198401,41.412009000000005
3899,2017S006589    ,Sant Martí,Provençals del Poblenou,Paraguai / Josep Pla                              ,Friday,July,28,18,Afternoon,2,0,2,3,2.206224,41.416095
3900,2017S001144    ,Sant Martí,Provençals del Poblenou,CTRA C-31                                         ,Friday,February,10,20,Afternoon,1,0,1,3,2.203262,41.415467
3901,2017S010558    ,Sant Martí,Provençals del Poblenou,Corts Catalanes                                   ,Thursday,December,21,13,Morning,1,0,1,2,2.201365,41.413607
3902,2017S002586    ,Sant Martí,Provençals del Poblenou,GV CORTS CATALANES / Selva de Mar                 ,Friday,March,31,17,Afternoon,1,0,1,2,2.201634,41.414446999999996
3903,2017S007648    ,Sant Martí,Provençals del Poblenou,Pere IV / Prim                                    ,Friday,September,15,21,Afternoon,1,0,1,2,2.209859,41.41847
3904,2017S006670    ,Sant Martí,Provençals del Poblenou,Selva de Mar / Cristóbal de Moura                 ,Tuesday,August,1,20,Afternoon,4,0,4,2,2.206286,41.410903000000005
3905,2017S006697    ,Sant Martí,Provençals del Poblenou,Perú / Selva de Mar                               ,Wednesday,August,2,16,Afternoon,1,0,1,2,2.2028939999999997,41.413519
3906,2017S002419    ,Sant Martí,Provençals del Poblenou,SELVA DE MAR / Pere IV                            ,Saturday,March,25,21,Afternoon,2,0,2,2,2.2046900000000003,41.412124
3907,2017S001468    ,Sant Martí,Provençals del Poblenou,BAC DE RODA / Pere IV                             ,Wednesday,February,22,12,Morning,1,0,1,2,2.2022470000000003,41.408839
3908,2017S003628    ,Sant Martí,Provençals del Poblenou,Bac de Roda                                       ,Sunday,April,23,15,Afternoon,0,2,2,2,2.203393,41.408184000000006
3909,2017S007565    ,Sant Martí,Provençals del Poblenou,Corts Catalanes                                   ,Tuesday,September,12,19,Afternoon,3,0,3,4,2.206492,41.417448
3910,2017S010024    ,Sant Martí,Provençals del Poblenou,Diagonal                                          ,Friday,December,1,8,Morning,2,0,2,2,2.195812,41.405776
3911,2017S006442    ,Sant Martí,Provençals del Poblenou,Perú / Poblenou                                   ,Monday,July,24,12,Morning,1,0,1,2,2.193796,41.406675
3912,2017S005635    ,Sant Martí,el Poblenou,Pallars                                           ,Wednesday,June,28,18,Afternoon,1,0,1,3,2.202566,41.40464
3913,2017S005879    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal / Selva de Mar                           ,Wednesday,July,5,23,Night,2,0,2,2,2.2090349999999996,41.408859
3914,2017S000182    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,SELVA DE MAR / Pallars                            ,Monday,January,9,9,Morning,1,0,1,2,2.2085310000000002,41.409255
3915,2017S003944    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal / Pallars                                ,Thursday,May,4,8,Morning,1,0,1,2,2.2085310000000002,41.409255
3916,2017S006679    ,Sant Martí,el Poblenou,Diagonal / Pere IV                                ,Wednesday,August,2,9,Morning,1,0,1,2,2.200672,41.406603000000004
3917,2017S005801    ,Sant Martí,el Poblenou,Llull / Poblenou                                  ,Tuesday,July,4,12,Morning,1,0,1,1,2.201748,41.400696999999994
3918,2017S006230    ,Sant Martí,el Poblenou,Bac de Roda / Antic de València                   ,Monday,July,17,14,Afternoon,1,0,1,2,2.204535,41.407115000000005
3919,2017S006821    ,Sant Martí,el Poblenou,Litoral                                           ,Monday,August,7,15,Afternoon,1,0,1,2,2.2224909999999998,41.409593
3920,2017S001695    ,Sant Martí,el Poblenou,BILBAO                                            ,Wednesday,March,1,16,Afternoon,1,0,1,2,2.205282,41.401369
3921,2017S005907    ,Sant Martí,el Poblenou,Litoral (Llobregat)                               ,Thursday,July,6,17,Afternoon,1,0,1,2,2.20396,41.393733000000005
3923,2017S010268    ,Sant Martí,el Poblenou,Litoral (Llobregat)                               ,Tuesday,December,12,7,Morning,1,0,1,3,2.208987,41.398714
3924,2017S006724    ,Sant Martí,el Poblenou,B-10 (Llobregat)                                  ,Thursday,August,3,7,Morning,2,0,2,5,2.206529,41.395659
3925,2017S001521    ,Sant Martí,el Parc i la Llacuna del Poblenou,SARDENYA / Av Meridiana                           ,Friday,February,24,9,Morning,1,0,1,2,2.1868689999999997,41.393128999999995
