Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat;Amenaces;28;27;4
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat;Coaccions;7;8;
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat;Detenció il·legal;1;1;3
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;3;1
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra l'Administració de justícia;Trencament de condemna;9;10;1
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;1
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;35;32;35
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;8;8;10
3;març;2020;RP Camp de Tarragona;ABP Tarragonès;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
3;març;2020;RP Central;ABP Anoia;De les falsedats;Falsedats documentals;1;;
3;març;2020;RP Central;ABP Anoia;De les lesions;Lesions;10;13;
3;març;2020;RP Central;ABP Anoia;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;7;3
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;2;
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;25;2;1
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;37;11;
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;41;7;
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;11;11;
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;28;13;5
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;8;1;
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;6;4;4
3;març;2020;RP Central;ABP Anoia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;5;1
3;març;2020;RP Central;ABP Anoia;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;1;
3;març;2020;RP Central;ABP Anoia;Delictes contra la llibertat;Amenaces;13;11;1
3;març;2020;RP Central;ABP Anoia;Delictes contra la llibertat;Coaccions;3;3;
3;març;2020;RP Central;ABP Anoia;Delictes contra la llibertat;Detenció il·legal;2;1;1
3;març;2020;RP Central;ABP Anoia;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;2;1
3;març;2020;RP Central;ABP Anoia;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
3;març;2020;RP Central;ABP Anoia;Delictes contra l'Administració de justícia;Trencament de condemna;1;3;1
3;març;2020;RP Central;ABP Anoia;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2020;RP Central;ABP Anoia;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;4
3;març;2020;RP Central;ABP Anoia;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;6;6;8
3;març;2020;RP Central;ABP Anoia;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
3;març;2020;RP Central;ABP Bages;De les falsedats;Falsedats documentals;1;1;1
3;març;2020;RP Central;ABP Bages;De les lesions;Lesions;21;21;3
3;març;2020;RP Central;ABP Bages;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;15;15;8
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;2;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;49;10;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;51;2;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;82;12;1
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;17;16;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;2;1
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;48;15;19
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;15;8;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;12;10;9
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;3;;
3;març;2020;RP Central;ABP Bages;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
3;març;2020;RP Central;ABP Bages;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
3;març;2020;RP Central;ABP Bages;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;1;1
3;març;2020;RP Central;ABP Bages;Delictes contra la llibertat;Amenaces;12;12;3
3;març;2020;RP Central;ABP Bages;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;4;1
3;març;2020;RP Central;ABP Bages;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;2;5
3;març;2020;RP Central;ABP Bages;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
3;març;2020;RP Central;ABP Bages;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;3
3;març;2020;RP Central;ABP Bages;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;12;11;6
3;març;2020;RP Central;ABP Bages;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;1;1;
3;març;2020;RP Central;ABP Bages;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;3;1
3;març;2020;RP Central;ABP Bages;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;1;
3;març;2020;RP Central;ABP Berguedà;De les falsedats;Falsedats documentals;1;1;
3;març;2020;RP Central;ABP Berguedà;De les lesions;Lesions;2;4;
3;març;2020;RP Central;ABP Berguedà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;3;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;1;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;9;;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;9;5;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;7;3;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;2;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;3;4;
3;març;2020;RP Central;ABP Berguedà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;;
3;març;2020;RP Central;ABP Berguedà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
3;març;2020;RP Central;ABP Berguedà;Delictes contra la llibertat;Amenaces;4;5;
3;març;2020;RP Central;ABP Berguedà;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;;
3;març;2020;RP Central;ABP Osona;De les falsedats;Falsedats documentals;2;3;2
3;març;2020;RP Central;ABP Osona;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
3;març;2020;RP Central;ABP Osona;De les lesions;Lesions;10;11;
3;març;2020;RP Central;ABP Osona;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;13;13;3
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;1;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;40;3;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;50;6;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;60;13;1
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;18;19;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;1;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;37;5;
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;18;5;1
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;4;2
3;març;2020;RP Central;ABP Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;1;
3;març;2020;RP Central;ABP Osona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
3;març;2020;RP Central;ABP Osona;Delictes contra la llibertat;Amenaces;14;16;3
3;març;2020;RP Central;ABP Osona;Delictes contra la llibertat;Coaccions;1;1;
3;març;2020;RP Central;ABP Osona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;1;2
3;març;2020;RP Central;ABP Osona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;2;3
3;març;2020;RP Central;ABP Osona;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
3;març;2020;RP Central;ABP Osona;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;1
3;març;2020;RP Central;ABP Osona;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2020;RP Central;ABP Osona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;2
3;març;2020;RP Central;ABP Osona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;2;1
3;març;2020;RP Central;ABP Solsonès;De les lesions;Lesions;1;2;1
3;març;2020;RP Central;ABP Solsonès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
3;març;2020;RP Central;ABP Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;3;;
3;març;2020;RP Central;ABP Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;4;;
3;març;2020;RP Central;ABP Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;3;4;
3;març;2020;RP Central;ABP Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;3;;
3;març;2020;RP Central;ABP Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;1;
3;març;2020;RP Central;ABP Solsonès;Delictes contra la llibertat;Amenaces;;;1
3;març;2020;RP Central;ABP Solsonès;Delictes contra la llibertat;Coaccions;1;1;
3;març;2020;RP Central;ABP Solsonès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;2;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;De les falsedats;Falsedats documentals;2;5;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;De les falsedats;Usurpació de funcions públiques i intrusisme;2;1;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;De les lesions;Lesions;19;21;3
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;3;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;29;8;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;36;19;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;93;14;2
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;7;9;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;2
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;43;19;27
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;56;3;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;6;4;3
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;4;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra l’honor;Injúria;1;2;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra la llibertat;Amenaces;6;5;1
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra la llibertat;Coaccions;;1;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra la llibertat;Detenció il·legal;;1;5
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;4;
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;23;21;15
3;març;2020;RP Girona;ABP Alt Empordà - Figueres;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;7;7;7
3;març;2020;RP Girona;ABP Alt Empordà - Roses;De les falsedats;Falsedats documentals;;1;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;De les falsedats;Usurpació de funcions públiques i intrusisme;1;2;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;De les lesions;Lesions;11;14;3
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;15;;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;31;18;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;43;;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;3;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;44;3;3
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;15;;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;2;2;2
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;2;1;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra la llibertat;Amenaces;1;;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;2;2;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra les relacions familiars;Contra els drets i deures familiars;;1;
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;4;3;3
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;1;1
3;març;2020;RP Girona;ABP Alt Empordà - Roses;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;De les falsedats;De la usurpació de l'estat civil;1;;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;De les falsedats;Falsedats documentals;1;2;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;De les lesions;Lesions;12;11;8
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;2;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;11;2;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;36;8;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;36;13;7
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;2;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;50;7;7
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;7;;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;1;2;3
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;8;4;1
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;2
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra la llibertat;Amenaces;6;6;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra la llibertat;Coaccions;1;;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;2;1
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;1
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Trencament de condemna;1;2;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Desordres públics;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;8;8;7
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
3;març;2020;RP Girona;ABP Baix Empordà - La Bisbal;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;De les lesions;Lesions;9;12;4
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;18;3;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;25;2;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;26;3;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;6;5;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;15;;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;6;;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;4;3;2
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;2;1
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra la llibertat;Amenaces;11;11;2
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra la llibertat;Coaccions;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;6
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
3;març;2020;RP Girona;ABP Baix Empordà - Sant Feliu;Faltes contra el patrimoni;Faltes contra el patrimoni;;1;
3;març;2020;RP Girona;ABP Garrotxa;De les falsedats;Falsedats documentals;1;2;
3;març;2020;RP Girona;ABP Garrotxa;De les lesions;Lesions;9;9;
3;març;2020;RP Girona;ABP Garrotxa;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;7;7;3
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;7;1;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;21;5;1
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;26;4;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;2;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;28;3;2
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;2;;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;6;1
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;2;1;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;;1;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra la llibertat;Amenaces;5;5;1
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;
3;març;2020;RP Girona;ABP Garrotxa;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;16;10;4
3;març;2020;RP Girona;ABP Garrotxa;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;1;3
3;març;2020;RP Girona;ABP Garrotxa;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les falsedats;De la usurpació de l'estat civil;2;2;1
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les falsedats;Falsedats documentals;3;2;1
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les lesions;Lesions;65;60;18
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;6;3
